# rej_sigma = 5
# Rejection = 0.000651401431872709
Epoch,T_pre,T_pre_l,Residual,Top,Down
223,2457790.3034034465,2457790.303311511,9.193550795316696e-05,0.0007433369398258759,-0.000559465923919542
224,2457796.0248937276,2457796.024799419,9.43085178732872e-05,0.0007457099497459961,-0.0005570929139994217
225,2457801.7463839957,2457801.7462873273,9.666848927736282e-05,0.0007480699211500718,-0.0005547329425953461
226,2457807.4678742504,2457807.4677752354,9.901495650410652e-05,0.0007504163883768155,-0.0005523864753686024
227,2457813.189364492,2457813.1892631436,0.0001013483852148056,0.0007527498170875146,-0.0005500530466579033
228,2457818.91085472,2457818.9107510517,0.00010366830974817276,0.0007550697416208817,-0.0005477331221245362
229,2457824.632344935,2457824.63223896,0.0001059751957654953,0.0007573766276382042,-0.0005454262361072136
230,2457830.3538351366,2457830.353726868,0.00010826857760548592,0.0007596700094781949,-0.000543132854267223
231,2457836.075325325,2457836.075214776,0.00011054892092943192,0.0007619503528021409,-0.000540852510943277
232,2457841.7968155,2457841.7967026844,0.00011281576007604599,0.0007642171919487549,-0.000538585671796663
233,2457847.518305662,2457847.5181905925,0.00011506956070661545,0.0007664709925793244,-0.0005363318711660935
234,2457853.2397958105,2457853.2396785007,0.00011730985715985298,0.0007687112890325619,-0.000534091574712856
235,2457858.9612859455,2457858.961166409,0.00011953664943575859,0.0007709380813084675,-0.0005318647824369504
236,2457864.6827760674,2457864.682654317,0.00012175040319561958,0.0007731518350683285,-0.0005296510286770894
237,2457870.404266176,2457870.404142225,0.00012395065277814865,0.0007753520846508576,-0.0005274507790945603
238,2457876.125756271,2457876.1256301333,0.0001261378638446331,0.000777539295717342,-0.0005252635680280758
239,2457881.847246353,2457881.8471180415,0.00012831157073378563,0.0007797130026064946,-0.0005230898611389233
240,2457887.568736422,2457887.5686059496,0.00013047223910689354,0.0007818736709796025,-0.0005209291927658154
241,2457893.290226477,2457893.290093858,0.00013261940330266953,0.0007840208351753785,-0.0005187820285700394
242,2457899.0117165195,2457899.011581766,0.0001347535289824009,0.0007861549608551098,-0.000516647902890308
243,2457904.7332065483,2457904.733069674,0.00013687415048480034,0.0007882755823575093,-0.0005145272813879086
244,2457910.454696564,2457910.4545575823,0.00013898173347115517,0.0007903831653438641,-0.0005124196984015538
245,2457916.1761865662,2457916.1760454904,0.00014107581228017807,0.000792477244152887,-0.0005103256195925309
246,2457921.897676555,2457921.8975333986,0.00014315638691186905,0.000794557818784578,-0.0005082450449608399
247,2457927.6191665307,2457927.6190213067,0.0001452239230275154,0.0007966253549002244,-0.0005061775088451935
248,2457933.340656493,2457933.340509215,0.00014727795496582985,0.0007986793868385388,-0.0005041234769068791
249,2457939.062146442,2457939.061997123,0.00014931894838809967,0.0008007203802608086,-0.0005020824834846093
250,2457944.7836363777,2457944.783485031,0.00015134643763303757,0.0008027478695057465,-0.0005000549942396714
251,2457950.5051263003,2457950.5049729394,0.00015336088836193085,0.0008047623202346398,-0.0004980405435107781
252,2457956.2266162094,2457956.2264608475,0.0001553618349134922,0.0008067632667862011,-0.0004960395969592167
253,2457961.948106105,2457961.9479487557,0.00015734927728772163,0.0008087507091604306,-0.0004940521545849873
254,2457967.6695959875,2457967.669436664,0.00015932368114590645,0.0008107251130186154,-0.0004920777507268025
255,2457973.3910858566,2457973.390924572,0.00016128458082675934,0.0008126860126994683,-0.0004901168510459496
256,2457979.1125757126,2457979.11241248,0.0001632324419915676,0.0008146338738642766,-0.00048816898988114134
257,2457984.834065555,2457984.8339003883,0.00016516679897904396,0.0008165682308517529,-0.000486234632893665
258,2457990.5555553846,2457990.5553882965,0.0001670881174504757,0.0008184895493231846,-0.00048431331442223325
259,2457996.2770452006,2457996.2768762046,0.0001689959317445755,0.0008203973636172844,-0.00048240550012813345
260,2458001.998535003,2458001.998364113,0.00017089024186134338,0.0008222916737340523,-0.00048051119001136556
261,2458007.7200247925,2458007.719852021,0.00017277151346206665,0.0008241729453347756,-0.0004786299184106423
262,2458013.4415145684,2458013.441339929,0.000174639280885458,0.0008260407127581669,-0.00047676215098725095
263,2458019.1630043313,2458019.1628278373,0.00017649400979280472,0.0008278954416655137,-0.00047490742207990423
264,2458024.8844940807,2458024.8843157454,0.00017833523452281952,0.0008297366663955285,-0.00047306619734988943
265,2458030.605983817,2458030.6058036536,0.0001801634207367897,0.0008315648526094987,-0.00047123801113591924
266,2458036.32747354,2458036.3272915618,0.00018197810277342796,0.0008333795346461369,-0.000469423329099281
